ResponseId,Age,EdLevel,Employment,WorkExp,YearsCode,DevType,OrgSize,ICorPM,RemoteWork,Industry,Country,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,annual_salary_usd,currency_code,currency_name,age_mid,age_known,exp_gt_code,ed_ordinal,ed_level_clean,employment_group,has_employer,job_block_missing,org_size_mid,org_size_log,org_size_cat,ic_or_pm,is_manager,remote_ordinal,remote_3cat,remote_cat,industry_clean,country_clean,region,country_grouped,paid_in_hard_currency,dev_type_clean,dev_type_grouped,role_family,n_lang,lang_answered,lang_javascript,lang_html_css,lang_sql,lang_python,lang_typescript,lang_bash_shell_all_shells,lang_c_sharp,lang_java,lang_powershell,lang_c_plus_plus,lang_go,lang_php,lang_c,lang_rust,lang_kotlin,n_db,db_answered,db_postgresql,db_mysql,db_sqlite,db_redis,db_microsoft_sql_server,db_mongodb,db_mariadb,db_elasticsearch,db_dynamodb,db_oracle,db_bigquery,db_supabase,salary_suspect_low,log_salary
9045,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,7.0,8.0,"Developer, back-end",20 to 99 employees,,,Fintech,France,EUR European Euro,,,116015.0,EUR,European Euro,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Unknown,,,Unknown,Unknown,Fintech,France,Western/Northern Europe,France,True,"Developer, back-end","Developer, back-end",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,11.661474772073467
9048,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,23.0,25.0,"Architect, software or solutions",500 to 999 employees,Individual contributor,Remote,Computer Systems Design and Services,United Kingdom of Great Britain and Northern Ireland,GBP Pound sterling,Bash/Shell (all shells);C#;C++;Dart;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Rust;SQL;TypeScript,Dynamodb;Elasticsearch;Firebase Realtime Database;MongoDB;PostgreSQL;SQLite,170177.0,GBP,Pound sterling,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Computer Systems Design and Services,United Kingdom,Western/Northern Europe,United Kingdom,True,"Architect, software or solutions","Architect, software or solutions",Other,15.0,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,6.0,True,True,False,True,False,False,True,False,True,True,False,False,False,False,12.0445943508547
905,25-34 years old,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,14.0,17.0,"Developer, full-stack",100 to 499 employees,People manager,"Hybrid (some remote, leans heavy to in-person)",Insurance,Italy,EUR European Euro,C#;Delphi;HTML/CSS;Java;JavaScript;PHP;SQL,Microsoft SQL Server;MySQL;Oracle;PostgreSQL,43505.0,EUR,European Euro,29.5,True,False,2.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,People manager,1.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Insurance,Italy,Southern Europe,Italy,True,"Developer, full-stack","Developer, full-stack",Engineering,7.0,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,4.0,True,True,True,False,False,True,False,False,False,False,True,False,False,False,10.680631153000125
9052,55-64 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,35.0,48.0,"Developer, back-end","10,000 or more employees",Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Healthcare,United States of America,USD United States dollar,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,BigQuery;PostgreSQL,180000.0,USD,United States dollar,59.5,True,False,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Healthcare,United States,North America,United States,True,"Developer, back-end","Developer, back-end",Engineering,7.0,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,2.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,12.100712129872347
9077,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,10.0,20.0,"Developer, back-end",100 to 499 employees,Individual contributor,Remote,Other,Japan,JPY Japanese yen,Bash/Shell (all shells);Lua;Rust,Dynamodb;Elasticsearch;Redis,11054.0,JPY,Japanese yen,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Other,Japan,East/Southeast Asia,Other: East/Southeast Asia,False,"Developer, back-end","Developer, back-end",Engineering,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3.0,True,False,False,False,True,False,False,False,True,True,False,False,False,False,9.310547632393208
9086,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,20.0,25.0,"Developer, full-stack","1,000 to 4,999 employees",Individual contributor,Remote,Software Development,Brazil,USD United States dollar,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,MariaDB;MongoDB;MySQL;PostgreSQL;Redis;Supabase,110000.0,USD,United States dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Brazil,Latin America,Brazil,True,"Developer, full-stack","Developer, full-stack",Engineering,6.0,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6.0,True,True,True,False,True,False,True,True,False,False,False,False,True,False,11.608235644774552
9114,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,2.0,6.0,Data engineer,"10,000 or more employees",Individual contributor,Remote,Insurance,United States of America,USD United States dollar,Bash/Shell (all shells);C#;JavaScript;Python;SQL,BigQuery;Databricks SQL;MariaDB;PostgreSQL;Redis,117000.0,USD,United States dollar,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Insurance,United States,North America,United States,True,Data engineer,Data engineer,Data/AI,5.0,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,5.0,True,True,False,False,True,False,False,True,False,False,False,True,False,False,11.669929213779893
9122,45-54 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,34.0,41.0,"Developer, full-stack",Less than 20 employees,Individual contributor,Remote,"Internet, Telecomm or Information Services",Australia,AUD Australian dollar,Bash/Shell (all shells);Elixir;Erlang;HTML/CSS;JavaScript;SQL;TypeScript,Elasticsearch;PostgreSQL;Redis,117017.0,AUD,Australian dollar,49.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,10.0,1.0,Less than 20 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,"Internet, Telecomm or Information Services",Australia,Oceania,Australia,False,"Developer, full-stack","Developer, full-stack",Engineering,7.0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,3.0,True,True,False,False,True,False,False,False,True,False,False,False,False,False,11.670074502370294
9126,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,8.0,5.0,"Developer, full-stack","5,000 to 9,999 employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Manufacturing,Japan,JPY Japanese yen,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;PowerShell;Python;Rust;SQL;TypeScript,Dynamodb;MySQL;PostgreSQL;SQLite,31090.0,JPY,Japanese yen,39.5,True,True,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,7500.0,3.8750612633917,"5,000 to 9,999 employees",Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Manufacturing,Japan,East/Southeast Asia,Other: East/Southeast Asia,False,"Developer, full-stack","Developer, full-stack",Engineering,9.0,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,4.0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,10.344641503052799
9128,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,18.0,22.0,"Architect, software or solutions",20 to 99 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,United States of America,USD United States dollar,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;Swift;TypeScript,Cloud Firestore;Cosmos DB;Firebase Realtime Database;Microsoft SQL Server;MongoDB,150000.0,USD,United States dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,United States,North America,United States,True,"Architect, software or solutions","Architect, software or solutions",Other,10.0,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,5.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,11.918390573078392
9133,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,22.0,28.0,Engineering manager,20 to 99 employees,People manager,"Hybrid (some remote, leans heavy to in-person)",Software Development,New Zealand,NZD New Zealand dollar,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL,Elasticsearch;IBM DB2;MariaDB;Microsoft SQL Server;MySQL;Redis,79511.0,NZD,New Zealand dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,People manager,1.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Software Development,New Zealand,Oceania,New Zealand,False,Engineering manager,Engineering manager,Management,8.0,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,6.0,True,False,True,False,True,True,False,True,True,False,False,False,False,False,11.283650655850774
9141,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,14.0,20.0,"Developer, full-stack",500 to 999 employees,Individual contributor,Remote,Healthcare,Canada,USD United States dollar,Bash/Shell (all shells);Dart;Go;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,BigQuery;Cloud Firestore;Dynamodb;Elasticsearch;Microsoft SQL Server;MongoDB;PostgreSQL;Redis;SQLite;Cockroachdb,170000.0,USD,United States dollar,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Healthcare,Canada,North America,Canada,True,"Developer, full-stack","Developer, full-stack",Engineering,9.0,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,10.0,True,True,False,True,True,True,True,False,True,True,False,True,False,False,12.043553716032399
9157,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,13.0,20.0,DevOps engineer or professional,20 to 99 employees,People manager,"Hybrid (some in-person, leans heavy to flexibility)",Manufacturing,United States of America,USD United States dollar,Assembly;Bash/Shell (all shells);C;C#;C++;Delphi;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript;VBA,InfluxDB;PostgreSQL;SQLite,108000.0,USD,United States dollar,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,People manager,1.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Manufacturing,United States,North America,United States,True,DevOps engineer or professional,DevOps engineer or professional,Infrastructure,13.0,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,3.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,11.589886506106357
9177,45-54 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,26.0,30.0,Engineering manager,100 to 499 employees,People manager,In-person,Other,United States of America,USD United States dollar,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,Elasticsearch;Microsoft SQL Server;PostgreSQL,250000.0,USD,United States dollar,49.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,People manager,1.0,0.0,In-person,In-person,Other,United States,North America,United States,True,Engineering manager,Engineering manager,Management,7.0,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,3.0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,12.429216196844383
9193,25-34 years old,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,8.0,8.0,"Developer, full-stack",Less than 20 employees,People manager,In-person,Fintech,"Venezuela, Bolivarian Republic of...",USD United States dollar,HTML/CSS;JavaScript;Lua;SQL;TypeScript,MariaDB;MySQL;Redis,13000.0,USD,United States dollar,29.5,True,False,2.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,True,False,10.0,1.0,Less than 20 employees,People manager,1.0,0.0,In-person,In-person,Fintech,Venezuela,Latin America,Other: Latin America,True,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,3.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,9.472704636443673
9207,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,10.0,12.0,"Architect, software or solutions","1,000 to 4,999 employees",People manager,Remote,Computer Systems Design and Services,Brazil,BRL Brazilian real,Bash/Shell (all shells);C;Go;JavaScript;Lua;Python;Rust;SQL,Dynamodb;Elasticsearch;PostgreSQL;Redis;SQLite,154731.0,BRL,Brazilian real,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",People manager,1.0,3.0,Remote/flexible,Remote,Computer Systems Design and Services,Brazil,Latin America,Brazil,False,"Architect, software or solutions","Architect, software or solutions",Other,8.0,True,True,False,True,True,False,True,False,False,False,False,True,False,True,True,False,5.0,True,True,False,True,True,False,False,False,True,True,False,False,False,False,11.94944340433364
926,45-54 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,25.0,30.0,"Developer, full-stack",Less than 20 employees,People manager,"Hybrid (some in-person, leans heavy to flexibility)",Media & Advertising Services,United Kingdom of Great Britain and Northern Ireland,GBP Pound sterling,HTML/CSS;JavaScript;PHP;SQL;TypeScript,MariaDB;MySQL;PostgreSQL;SQLite,88492.0,GBP,Pound sterling,49.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,10.0,1.0,Less than 20 employees,People manager,1.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Media & Advertising Services,United Kingdom,Western/Northern Europe,United Kingdom,True,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,4.0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,11.390667431429877
9300,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,13.0,20.0,"Developer, full-stack",500 to 999 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Other,United States of America,USD United States dollar,HTML/CSS;Java;JavaScript;Python;Ruby,PostgreSQL;SQLite,145699.0,USD,United States dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Other,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,11.88929812874176
